rowNames	Gene
496380	HECA
496380	TXLNB
496380	AL592429.2
496381	HECA
496493	CITED2
496494	CITED2
496495	CITED2
496599	AL050338.2
496607	AL050338.2
496608	AL357146.1
496608	AL050338.2
496640	AL050338.2
496731	AL035446.1
496784	AL355596.1
496802	AL355596.1
496810	AL355596.1
496812	AL355596.1
496978	HIVEP2
496987	AIG1
496988	AL355304.1
496988	AIG1
496994	HIVEP2
496997	HIVEP2
496998	HIVEP2
496999	AIG1
497001	HIVEP2
497010	AL355304.1
497011	AL355304.1
497012	AIG1
497013	AIG1
497037	AIG1
497045	AL355304.1
497046	AL355304.1
497055	AL355304.1
497055	AIG1
497174	PHACTR2
497175	PHACTR2
497641	FBXO30
497643	FBXO30
497874	SAMD5
497877	SAMD5
497887	SAMD5
497902	SAMD5
497970	SASH1
497981	SASH1
497990	SASH1
497996	SASH1
498025	SASH1
498027	SASH1
498030	SASH1
498031	SASH1
498032	SASH1
498051	SASH1
498059	SASH1
498060	SASH1
498063	SASH1
498069	SASH1
498071	SASH1
498076	SASH1
498081	SASH1
498092	SASH1
498100	SASH1
498101	SASH1
498111	SASH1
498112	SASH1
498116	SASH1
498132	SASH1
498146	CYP51A1P3
498230	UST
498281	UST
498333	TAB2
498366	TAB2
498377	TAB2
498378	TAB2
498389	TAB2
498448	ZC3H12D
498451	ZC3H12D
498504	AL078581.1
498657	AL355312.4
498660	RAET1E
498683	ULBP1
498692	ULBP1
498801	IYD
498830	PPP1R14C
498831	PPP1R14C
498835	PPP1R14C
498899	IYD
498911	PLEKHG1
498912	PLEKHG1
499009	PLEKHG1
499031	PLEKHG1
499067	MTHFD1L
499213	ARMT1
499281	CCDC170
499340	CCDC170
499362	CCDC170
499364	CCDC170
499390	ESR1
499399	ESR1
499414	ESR1
499574	SYNE1
499662	RGS17
499663	RGS17
500122	TIAM2
500124	TIAM2
500363	AL589693.1
500365	AL589693.1
500371	AL589693.1
500373	AL589693.1
500393	AL589693.1
500422	AL589693.1
500780	ZDHHC14
500782	ZDHHC14
500828	ZDHHC14
500829	ZDHHC14
500859	ZDHHC14
500869	ZDHHC14
500871	ZDHHC14
500873	ZDHHC14
500876	ZDHHC14
500891	ZDHHC14
500919	SNX9
500961	HSPE1P26
500965	SNX9
501184	TMEM181
501247	SYTL3
501276	TMEM181
501278	DYNLT1
501320	SYTL3
501326	DYNLT1
501326	SYTL3
501327	DYNLT1
501327	SYTL3
501346	TMEM181
501346	SYTL3
501360	DYNLT1
501365	DYNLT1
501366	SYTL3
501368	SYTL3
501377	DYNLT1
501378	DYNLT1
501395	EZR
501395	AL035530.2
501401	DYNLT1
501402	DYNLT1
501403	EZR
501423	AL035530.2
501430	DYNLT1
501491	TAGAP
501492	TAGAP
501500	TAGAP
501501	TAGAP
501512	TAGAP
501517	TAGAP
501535	RSPH3
501535	TAGAP
501537	TAGAP
501543	TAGAP
501561	AL356417.2
501561	FNDC1
501563	FNDC1
501571	FNDC1
501583	FNDC1
501584	FNDC1
501591	AL356417.2
501601	FNDC1
501602	FNDC1
501623	AL356417.2
501679	TCP1
501769	PNLDC1
502008	AGPAT4
502057	AGPAT4
502063	AGPAT4
502064	AGPAT4
502102	AGPAT4
502702	PDE10A
502704	PDE10A
502705	PDE10A
502714	PDE10A
502718	PDE10A
502719	PDE10A
502720	PDE10A
502726	PDE10A
502727	PDE10A
502728	PDE10A
502732	PDE10A
502734	PDE10A
502745	PDE10A
502746	PDE10A
502747	PDE10A
502749	PDE10A
502752	PDE10A
502753	PDE10A
502763	PDE10A
502764	PDE10A
502781	PDE10A
502987	RAMACL
503028	SFT2D1
503053	RAMACL
503057	RAMACL
503091	RPS6KA2
503093	RAMACL
503187	Z94721.3
503198	GPR31
503199	RNASET2
503199	GPR31
503200	RNASET2
503241	CCR6
503241	AL121935.1
503241	GPR31
503248	CCR6
503252	RNASET2
503252	CCR6
503255	CCR6
503255	AL121935.1
503255	GPR31
503257	CCR6
503260	CCR6
503260	GPR31
503261	RNASET2
503261	CCR6
503261	GPR31
503263	RNASET2
503263	CCR6
503263	GPR31
503264	RNASET2
503264	CCR6
503265	RNASET2
503265	CCR6
503268	CCR6
503273	RNASET2
503273	CCR6
503274	RNASET2
503274	CCR6
503275	RNASET2
503275	CCR6
503276	RNASET2
503276	CCR6
503276	GPR31
503278	RNASET2
503278	CCR6
503288	AL121935.1
503288	GPR31
503297	RNASET2
503297	CCR6
503297	AL121935.1
503297	GPR31
503298	Z94721.1
503298	AL121935.1
503441	AFDN-DT
503449	LINC01558
503449	AFDN-DT
503449	AFDN
503451	LINC01558
503452	AFDN-DT
503454	AFDN-DT
503461	AFDN-DT
503465	LINC01558
503465	AFDN-DT
503465	AFDN
503478	LINC01558
503478	AFDN
503498	AFDN-DT
503626	DACT2
503631	DACT2
503637	DACT2
503638	DACT2
503646	DACT2
503651	DACT2
503653	DACT2
503694	DACT2
503698	DACT2
503700	DACT2
503746	DACT2
503747	DACT2
503871	LINC02544
503871	THBS2
503872	THBS2
503970	THBS2
504004	AL354892.3
504012	C6orf120
504014	C6orf120
504015	C6orf120
504016	C6orf120
504063	C6orf120
504070	LINC00242
504071	LINC00242
504073	LINC00574
504077	LINC00574
504079	LINC00242
504142	LINC00574
504189	DLL1
504280	DLL1
504282	DLL1
504409	FAM20C
504420	FAM20C
504421	FAM20C
504457	FAM20C
504488	FAM20C
504489	FAM20C
504589	PRKAR1B
504591	PRKAR1B
504620	DNAAF5
504632	PRKAR1B
504676	PRKAR1B
504703	PRKAR1B
504760	DNAAF5
504773	GET4
504787	GET4
504787	AC073957.3
504787	ADAP1
504817	GET4
504820	GET4
504835	AC073957.3
504860	DNAAF5
504864	ADAP1
504865	GET4
504901	GET4
504910	COX19
504931	C7orf50
504932	C7orf50
504933	GET4
504934	C7orf50
504936	AC091729.3
504961	C7orf50
505055	MICALL2
505059	ELFN1
505060	MICALL2
505062	MICALL2
505062	ELFN1
505063	MICALL2
505069	MICALL2
505083	PSMG3
505094	ELFN1
505095	ELFN1
505176	PSMG3
505178	PSMG3
505186	PSMG3
505189	PSMG3
505220	ELFN1
505263	ELFN1
505521	BRAT1
505532	BRAT1
505547	LFNG
505548	LFNG
505584	BRAT1
505592	BRAT1
505613	BRAT1
505614	BRAT1
505626	BRAT1
505644	CARD11
505650	CARD11
505687	GNA12
505687	CARD11
505737	CARD11
505747	CARD11
505780	GNA12
505780	CARD11
505781	CARD11
505805	CARD11
505807	CARD11
505808	CARD11
505818	CARD11
505820	CARD11
505822	CARD11
505844	SDK1
505844	AC073316.3
505844	AC092427.1
505849	AC073316.3
505850	SDK1
505850	AC073316.3
505850	AC092427.1
505851	AC073316.3
505851	AC092427.1
505858	AC092427.1
505860	SDK1
505860	AC073316.3
505860	AC092427.1
505867	SDK1
505867	AC073316.3
505867	AC092427.1
505869	SDK1
505869	AC073316.3
505869	AC092427.1
505872	SDK1
505872	AC073316.3
505872	AC092427.1
505873	SDK1
505873	AC092427.1
505876	AC092427.1
505880	AC073316.3
505880	AC092427.1
505888	AC092427.1
505897	AC073316.3
505897	AC092427.1
505925	AC092427.1
505943	AC092427.1
506217	RNF216P1
506218	RNF216P1
506227	AP5Z1
506248	RNF216P1
506254	RNF216P1
506296	RNF216P1
506315	RNF216P1
506315	WIPI2
506319	RNF216P1
506324	WIPI2
506353	RNF216P1
506380	WIPI2
506381	WIPI2
506382	AC092171.4
506388	WIPI2
506390	WIPI2
506403	WIPI2
506425	FBXL18
506472	WIPI2
506474	WIPI2
506479	RNF216
506536	FSCN1
506666	EIF2AK1
506669	AIMP2
506674	EIF2AK1
506679	PMS2
506679	AIMP2
506679	SNORA80D
506731	RAC1
506768	KDELR2
506787	RAC1
506788	DAGLB
506788	KDELR2
506815	RAC1
506819	RAC1
506850	DAGLB
506861	RAC1
506866	RAC1
506875	ZNF12
506924	ZDHHC4
506952	CCZ1B
506968	AC079804.3
506971	AC079804.3
506972	AC079804.3
506973	AC079804.3
506974	AC079804.3
506979	AC079804.3
506987	AC079804.3
506988	AC079804.3
507000	AC079804.3
507051	AC079804.3
507051	COL28A1
507069	AC079804.3
507069	COL28A1
507071	AC079804.3
507072	AC079804.3
507072	COL28A1
507074	AC079804.3
507131	COL28A1
507131	UMAD1
507543	HSPA8P8
507596	AC004160.1
507618	AC004160.1
507625	AC004160.1
507632	AC004160.1
507635	AC004160.1
507641	AC004160.1
507826	ARL4A
507831	VWDE
507853	SCIN
507857	SCIN
507865	SCIN
508040	ETV1
508336	BZW2
508357	TSPAN13
508363	TSPAN13
508364	TSPAN13
508371	TSPAN13
508423	AHR
508443	AHR
508444	AHR
508484	AC073332.1
508488	AC073332.1
508489	AGR3
508537	AC073332.1
508538	AC073332.1
508593	AC073332.1
508596	AC073332.1
508597	AC073332.1
508598	AC073332.1
508600	AC073332.1
508607	AC073332.1
508752	HDAC9
508764	HDAC9
508938	TWIST1
508955	AC007091.1
509050	MACC1
509050	AC005083.1
509051	MACC1
509312	DNAH11
509314	DNAH11
509315	DNAH11
509340	DNAH11
509354	CDCA7L
509385	CDCA7L
509425	CDCA7L
509445	RAPGEF5
509451	CDCA7L
509459	CDCA7L
509497	RAPGEF5
509575	AC002480.1
509594	AC002480.1
509617	AC073072.1
509624	AC002480.1
509628	AC073072.1
509635	EEF1A1P6
509638	AC073072.1
509638	SNHG26
509638	FAM126A
509643	AC073072.1
509644	AC073072.1
509683	AC073072.1
509683	SNHG26
509683	FAM126A
509684	AC073072.1
509700	AC005082.1
509711	IGF2BP3
509712	IGF2BP3
509714	NUP42
509773	IGF2BP3
509776	IGF2BP3
510008	GSDME
510020	GSDME
510026	OSBPL3
510027	OSBPL3
510081	OSBPL3
510106	OSBPL3
510108	OSBPL3
510110	OSBPL3
510112	OSBPL3
510195	AC005165.1
510224	AC005165.1
510239	AC005165.1
510318	AC005165.1
510393	NFE2L3
510397	NFE2L3
510398	NFE2L3
510427	SNX10
510428	HNRNPA2B1
510445	SNX10
510454	SNX10
510461	SNX10
510472	SNX10
510538	SKAP2
510627	HOXA10
510629	HOXA3
510629	HOXA5
510712	HIBADH
510737	TAX1BP1
510758	TAX1BP1
510798	JAZF1
511010	CREB5
511024	CREB5
511237	CPVL
511240	CPVL
511270	CHN2
511342	CHN2
511387	AC007255.1
511388	ZNRF2P2
511389	PRR15
511389	AC007255.1
511389	ZNRF2P2
511392	ZNRF2P2
511393	PRR15
511393	AC007255.1
511393	ZNRF2P2
511399	PRR15
511399	AC007255.1
511399	ZNRF2P2
511400	AC007255.1
511400	ZNRF2P2
511412	PRR15
511412	ZNRF2P2
511413	ZNRF2P2
511414	PRR15
511414	AC007255.1
511414	ZNRF2P2
511416	ZNRF2P2
511420	PRR15
511421	ZNRF2P2
511426	AC007255.1
511434	ZNRF2P2
511435	ZNRF2P2
511436	ZNRF2P2
511442	ZNRF2P2
511447	ZNRF2P2
511449	PRR15
511501	ZNRF2P2
511503	ZNRF2P2
511505	AC007285.1
511511	SCRN1
511531	AC007285.1
511573	FKBP14
511593	FKBP14
511595	FKBP14
511627	ZNRF2
511638	ZNRF2
511638	GGCT
511703	ZNRF2
511703	GGCT
511725	INMT
511740	ZNRF2
511741	ZNRF2
511741	AC006978.1
511759	INMT
511822	INMT
511824	INMT
511862	AQP1
511946	ADCYAP1R1
511955	ADCYAP1R1
511973	ADCYAP1R1
511974	ADCYAP1R1
511975	ADCYAP1R1
511979	ADCYAP1R1
511980	ADCYAP1R1
512008	ADCYAP1R1
512073	PDE1C
512078	PDE1C
512083	PDE1C
512089	PDE1C
512098	PDE1C
512104	PDE1C
512109	PDE1C
512111	PDE1C
512114	PDE1C
512296	DPY19L1P2
512311	NT5C3A
512608	NPSR1-AS1
512611	NPSR1-AS1
512620	NPSR1-AS1
512626	NPSR1-AS1
512626	DPY19L1
512629	DPY19L1
512641	NPSR1-AS1
512641	DPY19L1
512642	NPSR1-AS1
512666	DPY19L1
512676	DPY19L1
512780	SEPTIN7
512857	EEPD1
512892	ANLN
512930	AOAH
513017	AOAH
513017	AOAH-IT1
513038	AOAH
513038	AOAH-IT1
513064	AOAH-IT1
513067	AOAH-IT1
513070	AOAH-IT1
513073	AOAH-IT1
513077	AOAH-IT1
513113	ELMO1
513118	ELMO1
513119	ELMO1
513373	NME8
513387	NME8
513387	SFRP4
513390	NME8
513391	GPR141
513391	NME8
513394	SFRP4
513396	NME8
513406	SFRP4
513438	STARD3NL
513458	STARD3NL
513465	AC006033.1
513493	TRGC2
513493	TRGC1
513493	TRGV10
513493	TRGV9
513493	TRG-AS1
513493	TRGV4
513498	TRGC2
513498	TRGC1
513498	TRGV10
513498	TRG-AS1
513498	TRGV4
513498	TRGV2
513520	AC006033.1
513550	TRGC2
513550	TRGC1
513550	TRG-AS1
513550	TRGV4
513550	TRGV3
513553	TRGC2
513553	TRGC1
513553	TRG-AS1
513553	TRGV5
513553	TRGV4
513553	TRGV3
513556	TRGC2
513556	TRGC1
513556	TRGV10
513556	TRG-AS1
513556	TRGV4
513556	TRGV3
513556	TRGV2
513557	TRGC2
513557	TRGC1
513557	TRG-AS1
513557	TRGV5
513557	TRGV4
513557	TRGV3
513557	TRGV2
513572	AC006033.1
513733	RALA
513748	RALA
513750	YAE1
513758	RALA
513759	RALA
513760	YAE1
513818	RWDD4P2
513841	MPLKIP
514126	GLI3
514128	GLI3
514129	GLI3
514137	GLI3
514139	GLI3
514164	GLI3
514188	GLI3
514222	GLI3
514225	GLI3
514227	GLI3
514228	GLI3
514235	GLI3
514237	GLI3
514239	GLI3
514241	GLI3
514335	MRPL32
514349	AC005537.1
514362	PSMA2
514373	MRPL32
514415	AC005537.1
514451	HECW1
514538	STK17A
514547	STK17A
514554	STK17A
514564	STK17A
514612	BLVRA
514614	BLVRA
514634	AC004951.2
514672	AC004951.2
514674	AC004951.2
514686	POLM
514689	DBNL
514700	AC004951.2
514701	AC004951.2
514702	AC004951.2
514702	LINC00957
514804	PGAM2
514804	GCK
514805	GCK
514807	PGAM2
514808	PGAM2
514809	NUDCD3
514812	NUDCD3
514827	DDX56
514834	DDX56
514838	DDX56
514855	DDX56
514856	NUDCD3
514872	DDX56
514874	DDX56
514875	DDX56
514890	DDX56
514908	NUDCD3
514908	DDX56
514908	PPIA
514940	AC004854.2
514941	PPIA
514941	AC004854.2
514947	AC004938.2
514955	PPIA
514972	PPIA
514973	AC004854.2
514976	AC004854.2
514978	DDX56
514978	PPIA
514988	AC004938.2
515003	DDX56
515014	AC004854.2
515057	NACAD
515058	RAMP3
515078	AC004854.2
515078	MYO1G
515110	AC004847.1
515115	AC004854.2
515245	SEPTIN7P2
515279	SEPTIN7P2
515312	IGFBP3
515330	IGFBP3
515818	PKD1L1
515839	PKD1L1
515862	PKD1L1
515907	PKD1L1
515956	C7orf57
515956	UPP1
515965	PKD1L1
515969	PKD1L1
515984	PKD1L1
515989	PKD1L1
515990	PKD1L1
515992	PKD1L1
516304	IKZF1
516305	IKZF1
516326	IKZF1
516334	IKZF1
516336	IKZF1
516338	IKZF1
516342	IKZF1
516343	IKZF1
516352	IKZF1
516355	IKZF1
516356	IKZF1
516360	IKZF1
516374	IKZF1
516376	IKZF1
516380	IKZF1
516381	IKZF1
516388	IKZF1
516391	IKZF1
516396	IKZF1
516398	IKZF1
516403	IKZF1
516408	IKZF1
516411	IKZF1
516412	IKZF1
516413	IKZF1
516414	IKZF1
516415	IKZF1
516416	IKZF1
516417	IKZF1
516418	IKZF1
516547	GRB10
516660	COBL
516667	COBL
517041	AC006971.1
517166	EGFR
517174	LANCL2
517212	LANCL2
517259	VOPP1
517332	VOPP1
517338	VOPP1
517339	VOPP1
517342	VOPP1
517345	VOPP1
517346	VOPP1
517347	VOPP1
517353	VOPP1
517354	FKBP9P1
517358	VOPP1
517359	VOPP1
517364	VOPP1
517365	VOPP1
517366	VOPP1
517392	PSPHP1
517418	NIPSNAP2
517420	PSPH
517420	CHCHD2
517428	CHCHD2
517429	CHCHD2
517446	CHCHD2
517448	NIPSNAP2
517448	CCT6A
517448	CHCHD2
517461	CHCHD2
517463	NIPSNAP2
517464	NIPSNAP2
517468	NIPSNAP2
517471	NIPSNAP2
517471	SUMF2
517471	CHCHD2
517489	CHCHD2
517677	LINC02848
517677	AC092634.3
517730	AC073270.2
517743	ZNF138
517756	ZNF138
517769	ZNF273
517770	ZNF273
517780	ZNF107
517780	ZNF273
517781	ZNF107
517781	ZNF273
517794	AC073210.3
517798	ERV3-1
517805	ERV3-1
517805	CCT6P3
517806	CCT6P3
517811	ZNF138
517831	ZNF273
517832	ZNF273
517833	AC073210.3
517838	AC073210.3
517839	AC073210.3
517888	ZNF92
517922	AC073107.1
517961	AC073107.1
518037	TPST1
518041	TPST1
518058	TPST1
518058	LINC00174
518079	TPST1
518089	LINC00174
518103	TPST1
518103	AC006001.3
518259	TYW1
518288	GTF2IP23
518319	GTF2IP23
518322	GTF2IP23
518807	AUTS2
518855	AUTS2
518870	AUTS2
518879	AUTS2
518905	AUTS2
518906	AUTS2
518910	AUTS2
519332	GALNT17
519381	GALNT17
519725	TBL2
519725	BUD23
519746	NSUN5
519751	BCL7B
519751	TBL2
519751	BUD23
519778	BUD23
519781	STX1A
519785	MLXIPL
519790	MLXIPL
519790	ABHD11-AS1
519791	MLXIPL
519791	ABHD11-AS1
519803	ABHD11-AS1
519832	TBL2
519833	VPS37D
519833	ABHD11
519833	CLDN3
519852	BUD23
519852	ELN
519853	BUD23
519854	ABHD11-AS1
519858	STX1A
519861	BUD23
519865	BUD23
519867	VPS37D
519867	ABHD11
519867	CLDN3
519868	STX1A
519868	ABHD11-AS1
519868	ABHD11
519868	CLDN3
519871	METTL27
519879	BUD23
519880	STX1A
519880	CLDN3
519886	LIMK1
519887	ABHD11-AS1
519888	ABHD11-AS1
519889	ABHD11-AS1
519893	ELN
519897	BUD23
519897	LIMK1
519927	ABHD11-AS1
519966	LIMK1
519969	RFC2
519991	LIMK1
519997	LIMK1
520001	EIF4H
520009	RFC2
520016	LIMK1
520023	LIMK1
520023	EIF4H
520026	EIF4H
520031	LIMK1
520031	EIF4H
520113	EIF4H
520128	RFC2
520145	RFC2
520158	RFC2
520159	RFC2
520170	CLIP2
520253	GTF2IRD1
520304	GTF2IRD2
520304	STAG3L2
520304	RCC1L
520305	GTF2IRD2
520305	STAG3L2
520322	CASTOR2
520323	RCC1L
520324	CASTOR2
520344	PMS2P5
520426	NSUN5P1
520427	NSUN5P1
520428	NSUN5P1
520428	PMS2P3
520430	NSUN5P1
520445	HIP1
520450	HIP1
520451	HIP1
520455	RHBDD2
520527	STYXL1
520540	STYXL1
520555	STYXL1
520565	STYXL1
520566	STYXL1
520570	STYXL1
520574	STYXL1
520574	AC005077.4
520575	STYXL1
520575	AC005077.4
520576	STYXL1
520580	STYXL1
520581	STYXL1
520581	AC005077.4
520582	SRRM3
520587	STYXL1
520594	SNORA14A
520594	STYXL1
520595	SNORA14A
520595	STYXL1
520642	STYXL1
520643	STYXL1
520643	SRRM3
520645	STYXL1
520648	STYXL1
520661	STYXL1
520661	AC005077.4
520694	STYXL1
520694	MDH2
520694	SSC4D
520696	STYXL1
520696	AC005077.4
520696	UPK3B
520697	STYXL1
520713	SRRM3
520713	HSPB1
520719	ZP3
520720	ZP3
520722	AC005077.4
520722	SRRM3
520722	HSPB1
520724	AC005077.4
520726	AC005077.4
520729	AC005077.4
520731	UPK3B
520734	UPK3B
520736	UPK3B
520758	ZP3
520790	UPK3B
520798	HSPB1
520908	FGL2
520959	PTPN12
520987	GSAP
521090	APTR
521091	TMEM60
521167	TMEM60
521168	APTR
521394	MAGI2-AS3
521715	AC008163.1
521717	AC008163.1
521753	AC008163.1
521959	SEMA3E
521969	SEMA3E
521983	SEMA3E
521996	SEMA3E
521997	SEMA3E
522138	HSPA8P16
522141	SEMA3D
522143	SEMA3D
522149	SEMA3D
522150	SEMA3D
522152	SEMA3D
522153	SEMA3D
522157	SEMA3D
522158	SEMA3D
522159	SEMA3D
522163	SEMA3D
522165	SEMA3D
522168	SEMA3D
522171	SEMA3D
522174	SEMA3D
522175	SEMA3D
522178	SEMA3D
522179	SEMA3D
522180	SEMA3D
522190	SEMA3D
522193	SEMA3D
522194	SEMA3D
522195	SEMA3D
522410	KIAA1324L
522410	DMTF1
522415	KIAA1324L
522656	STEAP4
522669	ZNF804B
522682	ZNF804B
522683	ZNF804B
522684	ZNF804B
522711	ZNF804B
522721	ZNF804B
522864	AC002456.1
522920	CDK14
522924	CDK14
523292	CYP51A1-AS1
523292	ANKIB1
523321	ANKIB1
523333	ANKIB1
523405	CDK6
523415	CDK6
523421	CDK6
523453	CDK6
523491	VPS50
523530	VPS50
523534	VPS50
523635	COL1A2
523636	COL1A2
523657	COL1A2
523669	AC002074.1
523717	PEG10
523842	ASB4
523893	PDK4
524035	SLC25A13
524105	DLX5
524236	BHLHA15
524281	BRI3
524290	BAIAP2L1
524309	BAIAP2L1
524389	TRRAP
524538	ZNF655
524551	PDAP1
524552	ZKSCAN5
524555	ZNF789
524559	CPSF4
524561	ZNF655
524567	CPSF4
524575	ZKSCAN5
524576	ZKSCAN5
524630	ZNF789
524630	TMEM225B
524633	ZKSCAN5
524662	MBLAC1
524662	LAMTOR4
524722	MAP11
524722	PILRB
524724	CASTOR3
524724	PMS2P1
524733	CNPY4
524738	MAP11
524744	MAP11
524744	GPC2
524745	ZKSCAN1
524745	MAP11
524746	STAG3
524755	MAP11
524759	STAG3
524770	PMS2P1
524772	CASTOR3
524772	PMS2P1
524775	CASTOR3
524776	CASTOR3
524780	CASTOR3
524781	CASTOR3
524785	LAMTOR4
524795	PMS2P1
524795	PPP1R35
524797	STAG3
524798	FBXO24
524806	FBXO24
524812	STAG3
524814	STAG3
524821	CASTOR3
524851	FBXO24
524859	TSC22D4
524862	PMS2P1
524864	PCOLCE-AS1
524872	PMS2P1
524872	TFR2
524874	AGFG2
524903	PCOLCE-AS1
524904	PMS2P1
524904	PCOLCE-AS1
524909	MEPCE
524913	POP7
524914	POP7
524915	PMS2P1
524915	PPP1R35
524915	POP7
524916	POP7
524917	PMS2P1
524917	POP7
524949	PPP1R35
524949	GNB2
524983	PCOLCE
525019	EPHB4
525025	GIGYF1
525029	VGF
525030	VGF
525052	VGF
525052	NAT16
525083	VGF
525088	VGF
525094	VGF
525095	VGF
525101	PLOD3
525101	AC006329.1
525103	ZNHIT1
525104	VGF
525105	AP1S1
525105	VGF
525105	ZNHIT1
525105	FIS1
525210	COL26A1
525223	COL26A1
525250	COL26A1
525251	COL26A1
525276	CUX1
525296	CUX1
525507	POLR2J
525514	LRWD1
525514	POLR2J
525537	POLR2J
525538	PRKRIP1
525538	POLR2J
525539	POLR2J
525547	POLR2J
525548	POLR2J
525591	LRWD1
525591	POLR2J
525604	POLR2J3
525642	POLR2J2
525693	PMPCB
525701	DPY19L2P2
525785	ORC5
525857	SRPK2
525900	SRPK2
525952	LINC01004
525952	SRPK2
526067	SRPK2
526070	EFCAB10
526082	AC073073.2
526112	EFCAB10
526119	CDHR3
526120	CDHR3
526122	AC073073.2
526122	EFCAB10
526143	CDHR3
526150	PUS7
526160	EFCAB10
526210	CDHR3
526237	CDHR3
526280	NAMPT
526561	PRKAR2B
526634	SLC26A4
526634	SLC26A4-AS1
526641	AC002467.1
526644	BCAP29
526644	AC004839.2
526644	WBP1LP2
526644	AC002467.1
526644	SLC26A3
526655	SLC26A4
526655	SLC26A4-AS1
526656	SLC26A4-AS1
526658	SLC26A4-AS1
526668	SLC26A4-AS1
526681	BCAP29
526681	SLC26A3
526682	BCAP29
526682	SLC26A4
526683	DUS4L
526683	BCAP29
526684	DUS4L
526684	BCAP29
526684	SLC26A4
526684	SLC26A4-AS1
526690	BCAP29
526690	SLC26A4
526690	SLC26A4-AS1
526690	SLC26A3
526691	BCAP29
526691	SLC26A4
526691	SLC26A4-AS1
526691	SLC26A3
526692	BCAP29
526692	AC004839.2
526692	WBP1LP2
526692	SLC26A3
526694	SLC26A4
526694	SLC26A4-AS1
526695	BCAP29
526695	SLC26A4
526695	SLC26A4-AS1
526697	SLC26A4
526697	SLC26A4-AS1
526698	BCAP29
526698	WBP1LP2
526698	SLC26A4
526698	SLC26A4-AS1
526698	AC002467.1
526698	SLC26A3
526699	BCAP29
526699	WBP1LP2
526699	SLC26A4
526699	SLC26A4-AS1
526699	AC002467.1
526699	SLC26A3
526700	BCAP29
526700	AC004839.1
526700	SLC26A4
526700	SLC26A4-AS1
526704	SLC26A4
526704	SLC26A4-AS1
526715	BCAP29
526715	SLC26A4
526715	SLC26A4-AS1
526718	BCAP29
526718	SLC26A4
526718	SLC26A4-AS1
526718	AC002467.1
526718	SLC26A3
526730	SLC26A3
526731	AC002467.1
526731	SLC26A3
526735	SLC26A3
526737	SLC26A3
526740	SLC26A3
526744	LAMB1
526746	LAMB1
526770	AC002467.1
526802	SLC26A3
526812	DLD
526826	LAMB1
527172	LRRN3
527176	LRRN3
527177	LRRN3
527178	LRRN3
527195	LRRN3
527203	LRRN3
527204	LRRN3
527205	LRRN3
527700	FOXP2
528016	AC073130.1
528063	TES
528063	CAV2
528063	AC002066.1
528065	TES
528065	AC073130.1
528065	AC002066.1
528067	TES
528067	AC073130.1
528067	AC002066.1
528068	TES
528068	AC073130.1
528080	CAV2
528087	AC073130.1
528091	CAV1
528095	TES
528095	AC073130.1
528095	CAV2
528095	AC002066.1
528095	CAV1
528100	AC073130.1
528128	TES
528128	AC073130.1
528128	CAV1
528130	TES
528130	AC073130.1
528130	AC002066.1
528135	AC073130.1
528137	TES
528137	AC073130.1
528137	AC002066.1
528138	AC073130.1
528138	AC002066.1
528144	AC073130.1
528151	AC073130.1
528151	AC002066.1
528174	AC002066.1
528215	CAPZA2
528243	MET
528345	ST7
528463	CFTR
528485	CFTR
528489	CTTNBP2
528515	CTTNBP2
528517	CTTNBP2
528519	CTTNBP2
528520	CTTNBP2
528521	CTTNBP2
528523	CTTNBP2
528524	CTTNBP2
528525	CTTNBP2
528526	CTTNBP2
528527	CTTNBP2
528528	CTTNBP2
528530	CTTNBP2
528532	CTTNBP2
528533	CTTNBP2
528534	CTTNBP2
528536	CTTNBP2
528541	CTTNBP2
528549	CTTNBP2
528723	KCND2
528778	TSPAN12
528779	ING3
528780	TSPAN12
528781	TSPAN12
528782	TSPAN12
528808	TSPAN12
528852	WNT16
528872	WNT16
529156	NDUFA5
529326	GPR37
529494	AC000123.3
529505	AC000123.2
529517	ARF5
529595	LRRC4
529662	LRRC4
529663	LRRC4
529699	LRRC4
529726	LRRC4
529738	LRRC4
529752	PRRT4
529752	HILPDA
529752	METTL2B
529753	HILPDA
529757	PRRT4
529757	HILPDA
529757	METTL2B
529769	HILPDA
529779	HILPDA
529800	HILPDA
529803	PRRT4
529803	HILPDA
529805	PRRT4
529808	HILPDA
529823	PRRT4
529902	FLNC
529905	AC090114.3
529917	ATP6V1F
529936	ATP6V1F
529937	FAM71F2
529942	FLNC
529943	ATP6V1F
529949	ATP6V1F
529958	KCP
529959	KCP
529960	KCP
529986	IRF5
530050	TPI1P2
530053	ATP6V1F
530102	AC011005.1
530107	AHCYL2
530113	TPI1P2
530265	ZC3HC1
530267	ZC3HC1
530315	ZC3HC1
530324	ZC3HC1
530326	ZC3HC1
530346	ZC3HC1
530389	ZC3HC1
530389	AC087071.1
530396	ZC3HC1
530403	ZC3HC1
530413	ZC3HC1
530413	CEP41
530537	AC016831.1
530552	MKLN1
530558	LINC00513
530559	LINC00513
530561	AC016831.5
530561	LINC-PINT
530583	LINC00513
530745	MKLN1
530775	MKLN1-AS
530961	PLXNA4
530965	PLXNA4
530985	PLXNA4
531153	CHCHD3
531161	CHCHD3
531173	CHCHD3
531322	SLC35B4
531350	AKR1B10
531350	AKR1B15
531352	AKR1B10
